Wavelength,Intensity
1076.05,859.0
1076.64,866.0
1077.22,838.0
1077.81,826.0
1078.40,825.0
1078.98,824.0
1079.57,805.0
1080.16,813.0
1080.74,832.0
1081.33,839.0
1081.92,836.0
1082.50,809.0
1083.09,822.0
1083.68,828.0
1084.26,806.0
1084.85,802.0
1085.44,812.0
1086.02,812.0
1086.61,782.0
1087.19,797.0
1087.78,803.0
1088.37,807.0
1088.95,831.0
1089.54,837.0
1090.13,847.0
1090.71,839.0
1091.30,847.0
1091.89,831.0
1092.47,822.0
1093.06,827.0
1093.64,829.0
1094.23,811.0
1094.82,822.0
1095.40,825.0
1095.99,800.0
1096.58,796.0
1097.16,811.0
1097.75,790.0
1098.33,784.0
1098.92,779.0
1099.51,777.0
1100.09,785.0
1100.68,775.0
1101.27,780.0
1101.85,783.0
1102.44,785.0
1103.02,780.0
1103.61,780.0
1104.20,787.0
1104.78,790.0
1105.37,767.0
1105.95,769.0
1106.54,747.0
1107.13,758.0
1107.71,750.0
1108.30,741.0
1108.88,755.0
1109.47,755.0
1110.05,732.0
1110.64,741.0
1111.23,762.0
1111.81,751.0
1112.40,760.0
1112.98,733.0
1113.57,741.0
1114.16,734.0
1114.74,739.0
1115.33,743.0
1115.91,734.0
1116.50,732.0
1117.08,731.0
1117.67,719.0
1118.26,712.0
1118.84,712.0
1119.43,720.0
1120.01,719.0
1120.60,710.0
1121.18,703.0
1121.77,685.0
1122.35,709.0
1122.94,715.0
1123.53,715.0
1124.11,705.0
1124.70,726.0
1125.28,700.0
1125.87,714.0
1126.45,703.0
1127.04,702.0
1127.62,697.0
1128.21,694.0
1128.79,700.0
1129.38,694.0
1129.97,697.0
1130.55,696.0
1131.14,696.0
1131.72,696.0
1132.31,717.0
1132.89,707.0
1133.48,696.0
1134.06,712.0
1134.65,717.0
1135.23,715.0
1135.82,699.0
1136.40,702.0
1136.99,689.0
1137.57,685.0
1138.16,678.0
1138.74,672.0
1139.33,692.0
1139.91,689.0
1140.50,677.0
1141.08,679.0
1141.67,687.0
1142.25,671.0
1142.84,678.0
1143.42,676.0
1144.01,671.0
1144.59,685.0
1145.18,671.0
1145.76,675.0
1146.35,653.0
1146.93,639.0
1147.52,640.0
1148.10,640.0
1148.69,663.0
1149.27,661.0
1149.86,651.0
1150.44,643.0
1151.03,633.0
1151.61,616.0
1152.20,601.0
1152.78,598.0
1153.37,599.0
1153.95,601.0
1154.54,590.0
1155.12,584.0
1155.71,606.0
1156.29,585.0
1156.88,580.0
1157.46,574.0
1158.04,588.0
1158.63,579.0
1159.21,574.0
1159.80,573.0
1160.38,570.0
1160.97,571.0
1161.55,559.0
1162.14,550.0
1162.72,563.0
1163.31,557.0
1163.89,559.0
1164.47,568.0
1165.06,565.0
1165.64,540.0
1166.23,548.0
1166.81,551.0
1167.40,543.0
1167.98,546.0
1168.56,556.0
